outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.1,0.05,0.16674259957290452,0.21119594857006782,0.4392523364485981,0.33859831063006446,70.37448091049109,1.823467776932527,0.3541743979406843
True,True,0.1,0.1,0.12897305823976707,0.234459049311589,0.6308411214953271,0.0077773918617041315,19.047881730190145,1.987309267022298,0.33474940510487683
True,True,0.1,0.2,0.026420252891894574,0.1735150467158532,0.5794392523364486,-0.12969780448833546,10.963045608479908,2.168621488951857,0.3155946532227768
True,True,0.1,0.4,0.008988421265861166,0.11934576931303618,0.6682242990654206,-0.25305108884624183,4.0359477935128805,2.101065310089786,0.3224698289153564
True,True,0.15,0.05,0.10838801015884036,0.19118713682621402,0.4439252336448598,0.2743600644394344,65.49898652559597,1.724889441891593,0.3669873663959773
True,True,0.15,0.1,0.10430801889396096,0.22047630645134444,0.5560747663551402,0.0013283466522308167,27.869873997853396,2.521639680492675,0.2839586359556525
True,True,0.15,0.2,0.0076153506863207154,0.1286551099674556,0.6074766355140186,-0.2309655088339797,5.77092713174667,2.1276099512571056,0.31973296401556145
True,True,0.15,0.4,0.007752674872682389,0.09886269860752907,0.6074766355140186,-0.2925086220267332,2.853733785325027,2.2384798151426635,0.30878685589582633
True,True,0.2,0.05,0.1302742701976138,0.21942224291746257,0.5607476635514018,-0.053678141767405985,17.993612568326643,4.03539476407774,0.1985941613026949
True,True,0.2,0.1,0.16850140816654488,0.24385839885755603,0.5700934579439252,0.13031938046102653,42.98142609796513,2.189445080829507,0.3135341649274993
True,True,0.2,0.2,0.1257700753439169,0.20038087924071746,0.5747663551401869,0.010586878225383255,22.203925651229376,2.316516925494602,0.30152115079312225
True,True,0.2,0.4,0.03154881450073782,0.154464494167754,0.616822429906542,-0.299527379025405,3.314457038881153,2.586464926255698,0.2788260921441686
True,True,0.5,0.05,0.10838801015884036,0.19118713682621402,0.4439252336448598,0.2743600644394344,65.49898652559597,1.724889441891593,0.3669873663959773
True,True,0.5,0.1,0.18896986733743162,0.2490551441248255,0.5700934579439252,0.12118073807520567,49.283590787603906,2.3590272988643664,0.29770523161216467
True,True,0.5,0.2,0.15972178594972206,0.20706757694523373,0.5794392523364486,0.10023565129109355,31.31934069123631,2.139819894554355,0.3184896056408781
True,True,0.5,0.4,0.04862914560954592,0.1763680079090109,0.5887850467289719,-0.14521926879190053,5.955208541874251,2.4746153028947737,0.28780164502437994
True,False,0.1,0.05,0.10838801015884036,0.19118713682621402,0.4439252336448598,0.2743600644394344,65.49898652559597,1.724889441891593,0.3669873663959773
