outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.01,0.01,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.01,0.02,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.01,0.05,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.01,0.1,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.01,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,1.0,0.0051485937159293374,0.10671138160772184,0.82,-0.5030227640448288,2.420947718830253,5.706712656255993,0.14910434534081377
True,True,0.05,0.01,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.05,0.02,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.05,0.05,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.05,0.1,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.05,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,1.0,0.0051485937159293374,0.10671138160772184,0.82,-0.5030227640448288,2.420947718830253,5.706712656255993,0.14910434534081377
True,True,0.1,0.01,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.1,0.02,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.1,0.05,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.1,0.1,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.1,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,1.0,0.0051485937159293374,0.10671138160772184,0.82,-0.5030227640448288,2.420947718830253,5.706712656255993,0.14910434534081377
True,True,0.15,0.01,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.15,0.02,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.15,0.05,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.15,0.1,0.8969681332286764,0.8698620033551113,0.97,0.6119754823846106,602.861146364526,1.8636258095525955,0.34920763622962214
True,True,0.15,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
