outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.01,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,True,0.01,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,True,0.01,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,True,0.05,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,True,0.05,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,True,0.1,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,True,0.1,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,True,0.1,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,True,0.15,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,True,0.15,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,True,0.15,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,True,0.2,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.2,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,True,0.2,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,True,0.2,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,True,0.5,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.5,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.5,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.5,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.5,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,True,0.5,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,True,0.5,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,True,1.0,0.01,0.555769346598187,0.6783300675945886,0.6778,0.4316232750624342,3741.297543053861,1.3378831123862316,0.42773738118126853
True,True,1.0,0.02,0.555769346598187,0.6783300675945886,0.6778,0.4316232750624342,3741.297543053861,1.3378831123862316,0.42773738118126853
True,True,1.0,0.05,0.5515098567515969,0.6707035865728701,0.6754,0.4136560321363061,3745.030076667788,1.2824164431130811,0.43813213974048454
True,True,1.0,0.1,0.5461697025623226,0.6714787172326702,0.6628,0.5067216262362801,3299.2587380480245,2.205270360260366,0.311986162664534
True,True,1.0,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,True,1.0,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,True,1.0,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,False,0.01,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.01,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,False,0.01,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,False,0.01,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.05,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,False,0.05,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,False,0.05,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,False,0.1,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.1,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,False,0.1,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,False,0.1,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,False,0.15,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.15,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,False,0.15,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,False,0.15,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,False,0.2,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,False,0.2,0.2,0.7153638204165176,0.7046572282202512,0.916,0.44922248407583537,5554.306303042554,2.6384288444327715,0.2748439072898509
True,False,0.2,0.4,0.680824580011536,0.6685658037718095,0.927,0.273223499157404,1965.8770928158533,4.85484230600301,0.17079879315873173
True,False,0.2,1.0,0.0010095340058328044,0.10991662632688429,0.8944,-0.7066574258636783,7.667777846875282,36.46264940496872,0.026693253570778383
True,False,0.5,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
