outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.01,0.01,0.9578723160452552,0.9360552596339554,0.988,0.6127500215702192,737.783342543263,1.5565996920900114,0.39114453588254305
True,True,0.01,0.02,0.9578723160452552,0.9360552596339554,0.988,0.6127500215702192,737.783342543263,1.5565996920900114,0.39114453588254305
True,True,0.01,0.05,0.6963547703213396,0.7279271719474907,0.92,0.27925204602868814,305.54685883916505,2.397670872723952,0.29431926677415005
True,True,0.01,0.1,0.7920293487567395,0.8005587697057626,0.974,0.35767131474549607,471.68666261417144,2.1877329635504514,0.31370256274108177
True,True,0.01,0.2,0.781218721430408,0.7914862795265494,0.968,0.3493789033928948,452.7231651947618,2.1823490564450507,0.3142332856211202
True,True,0.01,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,1.0,0.006699999068573341,0.12810057340794656,0.844,-0.4149306365465645,3.385248898383984,3.5887630307604277,0.21792365247378767
True,True,0.05,0.01,0.9578723160452552,0.9360552596339554,0.988,0.6127500215702192,737.783342543263,1.5565996920900114,0.39114453588254305
True,True,0.05,0.02,0.9578723160452552,0.9360552596339554,0.988,0.6127500215702192,737.783342543263,1.5565996920900114,0.39114453588254305
True,True,0.05,0.05,0.6963547703213396,0.7279271719474907,0.92,0.27925204602868814,305.54685883916505,2.397670872723952,0.29431926677415005
True,True,0.05,0.1,0.7920293487567395,0.8005587697057626,0.974,0.35767131474549607,471.68666261417144,2.1877329635504514,0.31370256274108177
True,True,0.05,0.2,0.781218721430408,0.7914862795265494,0.968,0.3493789033928948,452.7231651947618,2.1823490564450507,0.3142332856211202
True,True,0.05,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,1.0,0.006699999068573341,0.12810057340794656,0.844,-0.4149306365465645,3.385248898383984,3.5887630307604277,0.21792365247378767
True,True,0.1,0.01,0.9578723160452552,0.9360552596339554,0.988,0.6127500215702192,737.783342543263,1.5565996920900114,0.39114453588254305
True,True,0.1,0.02,0.9578723160452552,0.9360552596339554,0.988,0.6127500215702192,737.783342543263,1.5565996920900114,0.39114453588254305
True,True,0.1,0.05,0.6963547703213396,0.7279271719474907,0.92,0.27925204602868814,305.54685883916505,2.397670872723952,0.29431926677415005
True,True,0.1,0.1,0.7920293487567395,0.8005587697057626,0.974,0.35767131474549607,471.68666261417144,2.1877329635504514,0.31370256274108177
True,True,0.1,0.2,0.781218721430408,0.7914862795265494,0.968,0.3493789033928948,452.7231651947618,2.1823490564450507,0.3142332856211202
True,True,0.1,0.4,0.08277452312945056,0.3425244870759142,0.774,-0.3029032844581258,16.204549903535508,2.7838992811820367,0.2642776473922462
True,True,0.1,1.0,0.006699999068573341,0.12810057340794656,0.844,-0.4149306365465645,3.385248898383984,3.5887630307604277,0.21792365247378767
True,True,0.15,0.01,0.9578723160452552,0.9360552596339554,0.988,0.6127500215702192,737.783342543263,1.5565996920900114,0.39114453588254305
True,True,0.15,0.02,0.9578723160452552,0.9360552596339554,0.988,0.6127500215702192,737.783342543263,1.5565996920900114,0.39114453588254305
