outliers,consider_duplicates,threshold,significance,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
True,True,0.01,0.01,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.01,0.02,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.01,0.05,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.01,0.1,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.01,0.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.01,1.0,0.030263849044405836,0.15152834086464131,0.82,-0.36068182640162066,2.2086228285247227,4.743805288143215,0.17410060923622767
True,True,0.05,0.01,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.05,0.02,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.05,0.05,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.05,0.1,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.05,0.2,0.21329920836424773,0.4166012631233616,0.8,-0.21643967327550967,10.481850763897462,2.3155755104859934,0.3016067638445734
True,True,0.05,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.05,1.0,0.02865586318823729,0.14365154002963745,0.8,-0.3998960082330851,2.025906171632229,4.931993795121134,0.16857738469356906
True,True,0.1,0.01,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.1,0.02,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.1,0.05,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.1,0.1,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.1,0.2,0.21329920836424773,0.4166012631233616,0.8,-0.21643967327550967,10.481850763897462,2.3155755104859934,0.3016067638445734
True,True,0.1,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.1,1.0,0.02865586318823729,0.14365154002963745,0.8,-0.3998960082330851,2.025906171632229,4.931993795121134,0.16857738469356906
True,True,0.15,0.01,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.15,0.02,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.15,0.05,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.15,0.1,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.15,0.2,0.21329920836424773,0.4166012631233616,0.8,-0.21643967327550967,10.481850763897462,2.3155755104859934,0.3016067638445734
True,True,0.15,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
True,True,0.15,1.0,0.02865586318823729,0.14365154002963745,0.8,-0.3998960082330851,2.025906171632229,4.931993795121134,0.16857738469356906
True,True,0.2,0.01,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.2,0.02,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.2,0.05,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.2,0.1,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.2,0.2,0.21329920836424773,0.4166012631233616,0.8,-0.21643967327550967,10.481850763897462,2.3155755104859934,0.3016067638445734
True,True,0.2,0.4,0.13126588496614766,0.34303053072771383,0.81,-0.23917183858946506,7.736389736957845,1.961079166542245,0.33771471269636294
True,True,0.2,1.0,0.02865586318823729,0.14365154002963745,0.8,-0.3998960082330851,2.025906171632229,4.931993795121134,0.16857738469356906
True,True,0.5,0.01,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.5,0.02,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.5,0.05,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.5,0.1,0.5068968036287083,0.6099997498309521,0.86,0.20624173262982137,49.06889270321704,1.5058459315432302,0.3990668330451378
True,True,0.5,0.2,0.516626811372044,0.5853602284208833,0.91,0.20338304116298683,28.091578095598212,2.408920034090627,0.29334803691479455
True,True,0.5,0.4,0.24665961534310446,0.4384244699580217,0.85,-0.12859811795417575,13.999194838674741,2.0878541622252773,0.3238494914148876
True,True,0.5,1.0,0.02865586318823729,0.14365154002963745,0.8,-0.3998960082330851,2.025906171632229,4.931993795121134,0.16857738469356906
True,True,1.0,0.01,0.5172417633203967,0.6001017062466214,0.68,0.3214018810245596,22.22273471100138,5.597761403003113,0.15156656006760544
True,True,1.0,0.02,0.5172417633203967,0.6001017062466214,0.68,0.3214018810245596,22.22273471100138,5.597761403003113,0.15156656006760544
True,True,1.0,0.05,0.5172417633203967,0.6001017062466214,0.68,0.3214018810245596,22.22273471100138,5.597761403003113,0.15156656006760544
True,True,1.0,0.1,0.5172417633203967,0.6001017062466214,0.68,0.3214018810245596,22.22273471100138,5.597761403003113,0.15156656006760544
True,True,1.0,0.2,0.5172417633203967,0.6001017062466214,0.68,0.3214018810245596,22.22273471100138,5.597761403003113,0.15156656006760544
True,True,1.0,0.4,0.4594609932297844,0.5416634963665267,0.68,-0.03999651661338872,9.870195615526411,4.6731043710843005,0.17627033359318753
True,True,1.0,1.0,0.02865586318823729,0.14365154002963745,0.8,-0.3998960082330851,2.025906171632229,4.931993795121134,0.16857738469356906
